,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
The Sort & Filter Function allows for filtering data ,,,,,,,,
Data Sources:,,,,,,MEDS (1st month of Qtr.),MEDS (1st month of Qtr.),MEDS (1st month of Qtr.)
,,,,,,,,
County,Consortium,Month,C_Year,FFY,SFY,MC_rec_CF_Pct,CF_Persons_rec_MC,CF_Persons_rec_MC_Pct
48 Solano,CalWIN,October,2017.0,2018.0,2018.0,0.308701097768,37710.0,0.931594159935
49 Sonoma,CalWIN,October,2017.0,2018.0,2018.0,0.226717119776,28879.0,0.926380958491
50 Stanislaus,C-IV,October,2017.0,2018.0,2018.0,0.313488236038,79305.0,0.962649607924
51 Sutter,C-IV,October,2017.0,2018.0,2018.0,0.281441808659,11876.0,0.962086843811
52 Tehama,C-IV,October,2017.0,2018.0,2018.0,0.324343917645,8948.0,0.962771680654
53 Trinity,C-IV,October,2017.0,2018.0,2018.0,0.335814722911,1624.0,0.932797242964
54 Tulare,CalWIN,October,2017.0,2018.0,2018.0,0.449159265792,116626.0,0.968895904295
55 Tuolumne,C-IV,October,2017.0,2018.0,2018.0,0.329579472559,4624.0,0.941176470588
56 Ventura,CalWIN,October,2017.0,2018.0,2018.0,0.285664573078,67314.0,0.939706559826
57 Yolo,CalWIN,October,2017.0,2018.0,2018.0,0.29772347006,17616.0,0.903616311875
58 Yuba,C-IV,October,2017.0,2018.0,2018.0,0.379721189029,12557.0,0.959501795675
00 Statewide,n/a,January,2018.0,2018.0,2018.0,0.29,3882994.0,0.934
01 Alameda,CalWIN,January,2018.0,2018.0,2018.0,0.2270274439,100088.0,0.927015411974
02 Alpine,C-IV,January,2018.0,2018.0,2018.0,0.410876132931,136.0,0.964539007092
03 Amador,C-IV,January,2018.0,2018.0,2018.0,0.329465247039,2754.0,0.922613065327
04 Butte,C-IV,January,2018.0,2018.0,2018.0,0.351292647991,29921.0,0.932612286881
05 Calaveras,C-IV,January,2018.0,2018.0,2018.0,0.383511673152,4731.0,0.9280109847
06 Colusa,C-IV,January,2018.0,2018.0,2018.0,0.155791864547,1509.0,0.970418006431
07 Contra Costa,CalWIN,January,2018.0,2018.0,2018.0,0.218282155156,59648.0,0.927824788452
08 Del Norte,C-IV,January,2018.0,2018.0,2018.0,0.413977622831,5106.0,0.972015990862
09 El Dorado,C-IV,January,2018.0,2018.0,2018.0,0.276849031003,10814.0,0.930316586373
10 Fresno,CalWIN,January,2018.0,2018.0,2018.0,0.430164728327,211050.0,0.950688522818
11 Glenn,C-IV,January,2018.0,2018.0,2018.0,0.267546256538,3427.0,0.974964438122
12 Humboldt,C-IV,January,2018.0,2018.0,2018.0,0.335072075565,19014.0,0.926337328267
13 Imperial,C-IV,January,2018.0,2018.0,2018.0,0.413470388104,39983.0,0.96577294686
14 Inyo,C-IV,January,2018.0,2018.0,2018.0,0.323197813461,1892.0,0.944583125312
15 Kern,C-IV,January,2018.0,2018.0,2018.0,0.368439285091,154218.0,0.958757118345
16 Kings,C-IV,January,2018.0,2018.0,2018.0,0.394090839785,23262.0,0.9649879698
17 Lake,C-IV,January,2018.0,2018.0,2018.0,0.335902507126,11549.0,0.968307202146
18 Lassen,C-IV,January,2018.0,2018.0,2018.0,0.356821771352,2937.0,0.938038965187
19 Los Angeles,LRS,January,2018.0,2018.0,2018.0,0.26232598145,1043671.0,0.929057786205
20 Madera,C-IV,January,2018.0,2018.0,2018.0,0.377268974011,26957.0,0.970688848079
21 Marin,C-IV,January,2018.0,2018.0,2018.0,0.196114096734,9488.0,0.94756816139
22 Mariposa,C-IV,January,2018.0,2018.0,2018.0,0.367714800721,1836.0,0.937212863706
23 Mendocino,C-IV,January,2018.0,2018.0,2018.0,0.263452163667,11403.0,0.957752393751
24 Merced,C-IV,January,2018.0,2018.0,2018.0,0.37627040732,52387.0,0.969357733657
25 Modoc,C-IV,January,2018.0,2018.0,2018.0,0.362016908213,1199.0,0.953100158983
26 Mono,C-IV,January,2018.0,2018.0,2018.0,0.174620689655,633.0,0.884078212291
27 Monterey,C-IV,January,2018.0,2018.0,2018.0,0.250058219541,47246.0,0.967739292518
28 Napa,C-IV,January,2018.0,2018.0,2018.0,0.186699978409,6053.0,0.952628265659
29 Nevada,C-IV,January,2018.0,2018.0,2018.0,0.254429077609,6678.0,0.923779222576
30 Orange,CalWIN,January,2018.0,2018.0,2018.0,0.242223329401,218289.0,0.930457281206
31 Placer,CalWIN,January,2018.0,2018.0,2018.0,0.219866999169,13754.0,0.867158438938
32 Plumas,C-IV,January,2018.0,2018.0,2018.0,0.301017354877,2012.0,0.895814781834
33 Riverside,C-IV,January,2018.0,2018.0,2018.0,0.28880945442,242792.0,0.911131709404
34 Sacramento,CalWIN,January,2018.0,2018.0,2018.0,0.350184161727,192242.0,0.934038810988
35 San Benito,C-IV,January,2018.0,2018.0,2018.0,0.244823192099,4611.0,0.966464053658
36 San Bernardino,C-IV,January,2018.0,2018.0,2018.0,0.36730659523,323859.0,0.918326896575
37 San Diego,CalWIN,January,2018.0,2018.0,2018.0,0.276323954567,248027.0,0.913529819082
38 San Francisco,CalWIN,January,2018.0,2018.0,2018.0,0.214270166337,47250.0,0.917066164626
39 San Joaquin,C-IV,January,2018.0,2018.0,2018.0,0.334632921871,100250.0,0.961824444253
40 San Luis Obispo,CalWIN,January,2018.0,2018.0,2018.0,0.263217821782,15951.0,0.929762182327
41 San Mateo,CalWIN,January,2018.0,2018.0,2018.0,0.153876045577,23363.0,0.929020200414
42 Santa Barbara,CalWIN,January,2018.0,2018.0,2018.0,0.260361883713,39110.0,0.939873113525
43 Santa Clara,CalWIN,January,2018.0,2018.0,2018.0,0.196418665804,83211.0,0.952583196914
44 Santa Cruz,CalWIN,January,2018.0,2018.0,2018.0,0.315934913372,24581.0,0.930464077523
45 Shasta,C-IV,January,2018.0,2018.0,2018.0,0.352155462645,22489.0,0.94186874398
46 Sierra,C-IV,January,2018.0,2018.0,2018.0,0.292056074766,250.0,0.950570342205
47 Siskiyou,C-IV,January,2018.0,2018.0,2018.0,0.331030542281,6373.0,0.96036769138
48 Solano,CalWIN,January,2018.0,2018.0,2018.0,0.304006310185,37000.0,0.9295781725
49 Sonoma,CalWIN,January,2018.0,2018.0,2018.0,0.225226229926,28274.0,0.925984148818
50 Stanislaus,C-IV,January,2018.0,2018.0,2018.0,0.310315214595,78412.0,0.96386075327
51 Sutter,C-IV,January,2018.0,2018.0,2018.0,0.283932932557,12091.0,0.965966285851
52 Tehama,C-IV,January,2018.0,2018.0,2018.0,0.323941637318,9014.0,0.967686527107
53 Trinity,C-IV,January,2018.0,2018.0,2018.0,0.322810590631,1585.0,0.924198250729
54 Tulare,CalWIN,January,2018.0,2018.0,2018.0,0.455007714289,117670.0,0.970010221914
55 Tuolumne,C-IV,January,2018.0,2018.0,2018.0,0.327016590389,4573.0,0.940752931496
56 Ventura,CalWIN,January,2018.0,2018.0,2018.0,0.28374368228,66358.0,0.938068109529
57 Yolo,CalWIN,January,2018.0,2018.0,2018.0,0.293417708737,17434.0,0.897780524229
58 Yuba,C-IV,January,2018.0,2018.0,2018.0,0.37915963347,12579.0,0.960302313154
00 Statewide,n/a,April,2018.0,2018.0,2018.0,0.285,3800710.0,0.935
01 Alameda,CalWIN,April,2018.0,2018.0,2018.0,0.221655087993,97057.0,0.92601921554
02 Alpine,C-IV,April,2018.0,2018.0,2018.0,0.415384615385,135.0,0.957446808511
03 Amador,C-IV,April,2018.0,2018.0,2018.0,0.320571843954,2646.0,0.928421052632
04 Butte,C-IV,April,2018.0,2018.0,2018.0,0.347362355653,29539.0,0.931418301066
05 Calaveras,C-IV,April,2018.0,2018.0,2018.0,0.380096020832,4671.0,0.928628230616
06 Colusa,C-IV,April,2018.0,2018.0,2018.0,0.149448548012,1477.0,0.972990777339
07 Contra Costa,CalWIN,April,2018.0,2018.0,2018.0,0.213553087903,57944.0,0.927682874113
08 Del Norte,C-IV,April,2018.0,2018.0,2018.0,0.403860249206,4959.0,0.973880597015
09 El Dorado,C-IV,April,2018.0,2018.0,2018.0,0.276655865198,10672.0,0.931889626266
10 Fresno,CalWIN,April,2018.0,2018.0,2018.0,0.424385720528,206863.0,0.950574168616
11 Glenn,C-IV,April,2018.0,2018.0,2018.0,0.265904105296,3394.0,0.969991426122
12 Humboldt,C-IV,April,2018.0,2018.0,2018.0,0.331096354903,18748.0,0.925461546056
13 Imperial,C-IV,April,2018.0,2018.0,2018.0,0.405749332443,38900.0,0.965955650468
14 Inyo,C-IV,April,2018.0,2018.0,2018.0,0.322307039864,1900.0,0.940128649184
15 Kern,C-IV,April,2018.0,2018.0,2018.0,0.360160674929,151977.0,0.960099309508
16 Kings,C-IV,April,2018.0,2018.0,2018.0,0.392788665479,23149.0,0.965869737556
17 Lake,C-IV,April,2018.0,2018.0,2018.0,0.330950928266,11391.0,0.967635066259
18 Lassen,C-IV,April,2018.0,2018.0,2018.0,0.344424131627,2826.0,0.933597621407
19 Los Angeles,LRS,April,2018.0,2018.0,2018.0,0.259598596677,1027870.0,0.932808426104
20 Madera,C-IV,April,2018.0,2018.0,2018.0,0.375108607304,26767.0,0.969853980217
21 Marin,C-IV,April,2018.0,2018.0,2018.0,0.19993226223,9445.0,0.948864777979
22 Mariposa,C-IV,April,2018.0,2018.0,2018.0,0.365236746257,1805.0,0.934748834801
23 Mendocino,C-IV,April,2018.0,2018.0,2018.0,0.261536702493,11437.0,0.958755972839
24 Merced,C-IV,April,2018.0,2018.0,2018.0,0.37543764953,51471.0,0.968957078313
25 Modoc,C-IV,April,2018.0,2018.0,2018.0,0.355737208598,1175.0,0.954508529651
26 Mono,C-IV,April,2018.0,2018.0,2018.0,0.167806267806,589.0,0.872592592593
27 Monterey,C-IV,April,2018.0,2018.0,2018.0,0.24505338414,46753.0,0.971612045138
28 Napa,C-IV,April,2018.0,2018.0,2018.0,0.184526759167,5958.0,0.949633407714
29 Nevada,C-IV,April,2018.0,2018.0,2018.0,0.255335307967,6724.0,0.92847279757
30 Orange,CalWIN,April,2018.0,2018.0,2018.0,0.235523017263,211295.0,0.931114411242
31 Placer,CalWIN,April,2018.0,2018.0,2018.0,0.213631673975,13252.0,0.871097088017
32 Plumas,C-IV,April,2018.0,2018.0,2018.0,0.305900383142,1996.0,0.901943063714
33 Riverside,C-IV,April,2018.0,2018.0,2018.0,0.28040367482,234284.0,0.912626502645
34 Sacramento,CalWIN,April,2018.0,2018.0,2018.0,0.347267294402,189086.0,0.93496771131
35 San Benito,C-IV,April,2018.0,2018.0,2018.0,0.241963671027,4569.0,0.965961945032
36 San Bernardino,C-IV,April,2018.0,2018.0,2018.0,0.360389169758,316004.0,0.919937351895
37 San Diego,CalWIN,April,2018.0,2018.0,2018.0,0.273997686645,243753.0,0.91302149273
38 San Francisco,CalWIN,April,2018.0,2018.0,2018.0,0.213019503349,46048.0,0.915703859844
39 San Joaquin,C-IV,April,2018.0,2018.0,2018.0,0.330252865813,97953.0,0.960803931377
40 San Luis Obispo,CalWIN,April,2018.0,2018.0,2018.0,0.259932637364,15512.0,0.932603859797
41 San Mateo,CalWIN,April,2018.0,2018.0,2018.0,0.149800328556,22432.0,0.929323059077
42 Santa Barbara,CalWIN,April,2018.0,2018.0,2018.0,0.259224168991,38852.0,0.934571346098
43 Santa Clara,CalWIN,April,2018.0,2018.0,2018.0,0.19024403169,78980.0,0.951268277407
44 Santa Cruz,CalWIN,April,2018.0,2018.0,2018.0,0.311781275034,24130.0,0.92441481822
45 Shasta,C-IV,April,2018.0,2018.0,2018.0,0.344980691963,22066.0,0.944808392207
46 Sierra,C-IV,April,2018.0,2018.0,2018.0,0.279711884754,233.0,0.951020408163
47 Siskiyou,C-IV,April,2018.0,2018.0,2018.0,0.331175221422,6394.0,0.961214672279
48 Solano,CalWIN,April,2018.0,2018.0,2018.0,0.29938446182,35992.0,0.930651083415
49 Sonoma,CalWIN,April,2018.0,2018.0,2018.0,0.223342144954,27543.0,0.928530492533
50 Stanislaus,C-IV,April,2018.0,2018.0,2018.0,0.307106159906,76334.0,0.962779844863
51 Sutter,C-IV,April,2018.0,2018.0,2018.0,0.278596607443,11776.0,0.966116990729
52 Tehama,C-IV,April,2018.0,2018.0,2018.0,0.324132664194,8913.0,0.966807679792
53 Trinity,C-IV,April,2018.0,2018.0,2018.0,0.325681492109,1589.0,0.936910377358
54 Tulare,CalWIN,April,2018.0,2018.0,2018.0,0.447555088375,114959.0,0.96946365323
55 Tuolumne,C-IV,April,2018.0,2018.0,2018.0,0.321796813036,4463.0,0.94355179704
56 Ventura,CalWIN,April,2018.0,2018.0,2018.0,0.279346813429,64766.0,0.937130124003
57 Yolo,CalWIN,April,2018.0,2018.0,2018.0,0.285439406065,16763.0,0.893216816753
58 Yuba,C-IV,April,2018.0,2018.0,2018.0,0.376747542167,12531.0,0.961187389737
