"This data table captures the point in time count for Medi-Cal persons, CalFresh persons, and dual enrollment  for Medi-Cal and CalFresh persons. The data table begins in cell A2. ",,,,,,,,,,,,
County,FIPS,County Center X,County Center Y,Consortium,Month,Date,Calendar Year,Federal Fiscal Year,State Fiscal Year,MEDS MediCal Persons,MEDS CalFresh Persons,Dual Enroll Persons in Medi-Cal and CalFresh
Los Angeles,US-06037,-117.9879672,34.26394,LRS,July,42917.0,2017.0,2017.0,2017/18,3992897.0,1085717.0,1002603.0
Madera,US-06039,-119.84174,37.27052,C-IV,July,42917.0,2017.0,2017.0,2017/18,70621.0,27952.0,27090.0
Marin,US-06041,-122.870429,38.068145,C-IV,July,42917.0,2017.0,2017.0,2017/18,48249.0,9990.0,9464.0
Mariposa,US-06043,-119.6495595,37.543615,C-IV,July,42917.0,2017.0,2017.0,2017/18,4916.0,1886.0,1778.0
Mendocino,US-06045,-123.5709822,39.380655,C-IV,July,42917.0,2017.0,2017.0,2017/18,42176.0,12068.0,11533.0
Merced,US-06047,-120.1246993,37.18687,C-IV,July,42917.0,2017.0,2017.0,2017/18,140701.0,55087.0,53529.0
Modoc,US-06049,-120.1993372,41.590546,C-IV,July,42917.0,2017.0,2017.0,2017/18,3233.0,1177.0,1122.0
Mono,US-06051,-118.7402371,38.0878955,C-IV,July,42917.0,2017.0,2017.0,2017/18,3781.0,689.0,614.0
Monterey,US-06053,-120.9044897,36.35433,C-IV,July,42917.0,2017.0,2017.0,2017/18,189331.0,44731.0,43264.0
Napa,US-06055,-122.5128064,38.509635,C-IV,July,42917.0,2017.0,2017.0,2017/18,32620.0,6434.0,6111.0
Nevada,US-06057,-120.3163119,39.266135,C-IV,July,42917.0,2017.0,2017.0,2017/18,25398.0,7327.0,6802.0
Orange,US-06059,-117.8002615,33.66707,CalWIN,July,42917.0,2017.0,2017.0,2017/18,903088.0,240492.0,223502.0
Placer,US-06061,-120.7858989,39.013999,CalWIN,July,42917.0,2017.0,2017.0,2017/18,62640.0,16285.0,14296.0
Plumas,US-06063,-121.1037321,40.0234855,C-IV,July,42917.0,2017.0,2017.0,2017/18,6596.0,2058.0,1895.0
Riverside,US-06065,-115.0250859,33.752845,C-IV,July,42917.0,2017.0,2017.0,2017/18,841791.0,273130.0,248452.0
Sacramento,US-06067,-121.1505311,38.383079,CalWIN,July,42917.0,2017.0,2017.0,2017/18,555667.0,209537.0,196050.0
San Benito,US-06069,-121.2131455,36.5928495,C-IV,July,42917.0,2017.0,2017.0,2017/18,19040.0,4956.0,4783.0
San Bernardino,US-06071,-116.6760973,34.840011,C-IV,July,42917.0,2017.0,2017.0,2017/18,888951.0,366031.0,336845.0
San Diego,US-06073,-116.693716,33.019645,CalWIN,July,42917.0,2017.0,2017.0,2017/18,900381.0,274973.0,251979.0
San Francisco,US-06075,-122.4847727,37.759845,CalWIN,July,42917.0,2017.0,2017.0,2017/18,224233.0,52826.0,48672.0
San Joaquin,US-06077,-120.9449271,37.889845,C-IV,July,42917.0,2017.0,2017.0,2017/18,300947.0,108560.0,104206.0
San Luis Obispo,US-06079,-120.1080592,35.34633,CalWIN,July,42917.0,2017.0,2017.0,2017/18,60827.0,17448.0,16311.0
San Mateo,US-06081,-122.2406398,37.407705,CalWIN,July,42917.0,2017.0,2017.0,2017/18,152293.0,26390.0,24411.0
Santa Barbara,US-06083,-120.0351675,34.743715,CalWIN,July,42917.0,2017.0,2017.0,2017/18,148993.0,38269.0,36415.0
Santa Clara,US-06085,-121.6161794,37.18939,CalWIN,July,42917.0,2017.0,2017.0,2017/18,428271.0,91533.0,87085.0
Santa Cruz,US-06087,-122.0401593,37.06834,CalWIN,July,42917.0,2017.0,2017.0,2017/18,78676.0,25506.0,23853.0
Shasta,US-06089,-122.0883555,40.735175,C-IV,July,42917.0,2017.0,2017.0,2017/18,64183.0,23802.0,22509.0
Sierra,US-06091,-120.0617973,39.58418,C-IV,July,42917.0,2017.0,2017.0,2017/18,862.0,272.0,257.0
Siskiyou,US-06093,-122.5559892,41.5008525,C-IV,July,42917.0,2017.0,2017.0,2017/18,19260.0,6403.0,6163.0
Solano,US-06095,-121.6688337,38.2894915,CalWIN,July,42917.0,2017.0,2017.0,2017/18,122470.0,40602.0,37925.0
Sonoma,US-06097,-122.7518161,38.481733,CalWIN,July,42917.0,2017.0,2017.0,2017/18,128642.0,31244.0,29079.0
Stanislaus,US-06099,-120.8981857,37.606095,C-IV,July,42917.0,2017.0,2017.0,2017/18,252609.0,83867.0,80573.0
Sutter,US-06101,-121.714735,39.02038,C-IV,July,42917.0,2017.0,2017.0,2017/18,43264.0,12660.0,12189.0
Tehama,US-06103,-122.6595518,40.125305,C-IV,July,42917.0,2017.0,2017.0,2017/18,27675.0,9564.0,9203.0
Trinity,US-06105,-123.5069171,40.672495,C-IV,July,42917.0,2017.0,2017.0,2017/18,4894.0,1700.0,1610.0
Tulare,US-06107,-119.0889841,36.266965,CalWIN,July,42917.0,2017.0,2017.0,2017/18,259537.0,120830.0,117040.0
Tuolumne,US-06109,-120.0954221,38.03354,C-IV,July,42917.0,2017.0,2017.0,2017/18,14222.0,5071.0,4762.0
Ventura,US-06111,-119.0838699,34.47326,CalWIN,July,42917.0,2017.0,2017.0,2017/18,235998.0,71491.0,66856.0
Yolo,US-06113,-121.9008022,38.619495,CalWIN,July,42917.0,2017.0,2017.0,2017/18,59505.0,19549.0,18047.0
Yuba,US-06115,-121.499162,39.278915,C-IV,July,42917.0,2017.0,2017.0,2017/18,33036.0,13262.0,12769.0
Statewide,,,,,October,43009.0,2017.0,2018.0,2017/18,13408028.0,4187348.0,3907366.0
Alameda,US-06001,-121.7871814,37.680185,CalWIN,October,43009.0,2017.0,2018.0,2017/18,443260.0,110353.0,102337.0
Alpine,US-06003,-120.0354892,38.6301005,C-IV,October,43009.0,2017.0,2018.0,2017/18,334.0,144.0,141.0
Amador,US-06005,-120.238969,38.46328,C-IV,October,43009.0,2017.0,2018.0,2017/18,8313.0,3061.0,2838.0
Butte,US-06007,-121.5660076,39.723785,C-IV,October,43009.0,2017.0,2018.0,2017/18,84503.0,31778.0,29706.0
Calaveras,US-06009,-120.6039732,38.1711345,C-IV,October,43009.0,2017.0,2018.0,2017/18,12259.0,5082.0,4702.0
Colusa,US-06011,-122.4386143,39.169245,C-IV,October,43009.0,2017.0,2018.0,2017/18,9495.0,1535.0,1496.0
Contra Costa,US-06013,-121.717604,37.888418,CalWIN,October,43009.0,2017.0,2018.0,2017/18,274100.0,65339.0,60743.0
Del Norte,US-06015,-123.719458,41.6908155,C-IV,October,43009.0,2017.0,2018.0,2017/18,12316.0,5293.0,5155.0
El Dorado,US-06017,-120.4259625,38.78496,C-IV,October,43009.0,2017.0,2018.0,2017/18,38952.0,12053.0,11210.0
Fresno,US-06019,-120.862059,36.74633,CalWIN,October,43009.0,2017.0,2018.0,2017/18,491025.0,222177.0,211344.0
Glenn,US-06021,-122.1147288,39.591764,C-IV,October,43009.0,2017.0,2018.0,2017/18,12816.0,3483.0,3382.0
Humboldt,US-06023,-123.959972,40.73356,C-IV,October,43009.0,2017.0,2018.0,2017/18,56195.0,20657.0,19039.0
Imperial,US-06025,-115.058652,33.02615,C-IV,October,43009.0,2017.0,2018.0,2017/18,96228.0,42444.0,41017.0
Inyo,US-06027,-117.7797286,36.626,C-IV,October,43009.0,2017.0,2018.0,2017/18,5781.0,1938.0,1848.0
Kern,US-06029,-118.4426011,35.29441,C-IV,October,43009.0,2017.0,2018.0,2017/18,413754.0,160597.0,153523.0
Kings,US-06031,-119.6135104,36.138775,C-IV,October,43009.0,2017.0,2018.0,2017/18,58336.0,23758.0,22869.0
Lake,US-06033,-122.9624445,39.124455,C-IV,October,43009.0,2017.0,2018.0,2017/18,33883.0,12458.0,11958.0
Lassen,US-06035,-120.2636913,40.446085,C-IV,October,43009.0,2017.0,2018.0,2017/18,8227.0,3156.0,2939.0
Los Angeles,US-06037,-117.9879672,34.26394,LRS,October,43009.0,2017.0,2018.0,2017/18,3976386.0,1121077.0,1038604.0
Madera,US-06039,-119.84174,37.27052,C-IV,October,43009.0,2017.0,2018.0,2017/18,70841.0,27546.0,26672.0
Marin,US-06041,-122.870429,38.068145,C-IV,October,43009.0,2017.0,2018.0,2017/18,48223.0,9998.0,9455.0
Mariposa,US-06043,-119.6495595,37.543615,C-IV,October,43009.0,2017.0,2018.0,2017/18,4991.0,1935.0,1826.0
Mendocino,US-06045,-123.5709822,39.380655,C-IV,October,43009.0,2017.0,2018.0,2017/18,42549.0,12174.0,11560.0
Merced,US-06047,-120.1246993,37.18687,C-IV,October,43009.0,2017.0,2018.0,2017/18,139203.0,54133.0,52501.0
Modoc,US-06049,-120.1993372,41.590546,C-IV,October,43009.0,2017.0,2018.0,2017/18,3249.0,1212.0,1143.0
Mono,US-06051,-118.7402371,38.0878955,C-IV,October,43009.0,2017.0,2018.0,2017/18,3613.0,716.0,626.0
Monterey,US-06053,-120.9044897,36.35433,C-IV,October,43009.0,2017.0,2018.0,2017/18,187794.0,42950.0,41538.0
Napa,US-06055,-122.5128064,38.509635,C-IV,October,43009.0,2017.0,2018.0,2017/18,32263.0,6639.0,6219.0
Nevada,US-06057,-120.3163119,39.266135,C-IV,October,43009.0,2017.0,2018.0,2017/18,25673.0,7275.0,6735.0
Orange,US-06059,-117.8002615,33.66707,CalWIN,October,43009.0,2017.0,2018.0,2017/18,900641.0,238855.0,222083.0
Placer,US-06061,-120.7858989,39.013999,CalWIN,October,43009.0,2017.0,2018.0,2017/18,61911.0,16136.0,13970.0
Plumas,US-06063,-121.1037321,40.0234855,C-IV,October,43009.0,2017.0,2018.0,2017/18,6519.0,2069.0,1865.0
Riverside,US-06065,-115.0250859,33.752845,C-IV,October,43009.0,2017.0,2018.0,2017/18,837587.0,273848.0,248683.0
Sacramento,US-06067,-121.1505311,38.383079,CalWIN,October,43009.0,2017.0,2018.0,2017/18,552602.0,208959.0,195482.0
San Benito,US-06069,-121.2131455,36.5928495,C-IV,October,43009.0,2017.0,2018.0,2017/18,18946.0,4818.0,4666.0
San Bernardino,US-06071,-116.6760973,34.840011,C-IV,October,43009.0,2017.0,2018.0,2017/18,884001.0,361745.0,332229.0
San Diego,US-06073,-116.693716,33.019645,CalWIN,October,43009.0,2017.0,2018.0,2017/18,900365.0,276661.0,253008.0
San Francisco,US-06075,-122.4847727,37.759845,CalWIN,October,43009.0,2017.0,2018.0,2017/18,222306.0,52746.0,48535.0
San Joaquin,US-06077,-120.9449271,37.889845,C-IV,October,43009.0,2017.0,2018.0,2017/18,299421.0,106355.0,102133.0
San Luis Obispo,US-06079,-120.1080592,35.34633,CalWIN,October,43009.0,2017.0,2018.0,2017/18,60375.0,17261.0,16069.0
San Mateo,US-06081,-122.2406398,37.407705,CalWIN,October,43009.0,2017.0,2018.0,2017/18,151130.0,25828.0,23938.0
Santa Barbara,US-06083,-120.0351675,34.743715,CalWIN,October,43009.0,2017.0,2018.0,2017/18,149913.0,38770.0,36628.0
Santa Clara,US-06085,-121.6161794,37.18939,CalWIN,October,43009.0,2017.0,2018.0,2017/18,426915.0,90009.0,85690.0
Santa Cruz,US-06087,-122.0401593,37.06834,CalWIN,October,43009.0,2017.0,2018.0,2017/18,78123.0,25035.0,23335.0
Shasta,US-06089,-122.0883555,40.735175,C-IV,October,43009.0,2017.0,2018.0,2017/18,64152.0,23705.0,22452.0
Sierra,US-06091,-120.0617973,39.58418,C-IV,October,43009.0,2017.0,2018.0,2017/18,881.0,279.0,264.0
Siskiyou,US-06093,-122.5559892,41.5008525,C-IV,October,43009.0,2017.0,2018.0,2017/18,18983.0,6396.0,6131.0
Solano,US-06095,-121.6688337,38.2894915,CalWIN,October,43009.0,2017.0,2018.0,2017/18,122157.0,40479.0,37710.0
Sonoma,US-06097,-122.7518161,38.481733,CalWIN,October,43009.0,2017.0,2018.0,2017/18,127379.0,31174.0,28879.0
Stanislaus,US-06099,-120.8981857,37.606095,C-IV,October,43009.0,2017.0,2018.0,2017/18,252976.0,82382.0,79305.0
Sutter,US-06101,-121.714735,39.02038,C-IV,October,43009.0,2017.0,2018.0,2017/18,42197.0,12344.0,11876.0
Tehama,US-06103,-122.6595518,40.125305,C-IV,October,43009.0,2017.0,2018.0,2017/18,27588.0,9294.0,8948.0
Trinity,US-06105,-123.5069171,40.672495,C-IV,October,43009.0,2017.0,2018.0,2017/18,4836.0,1741.0,1624.0
Tulare,US-06107,-119.0889841,36.266965,CalWIN,October,43009.0,2017.0,2018.0,2017/18,259654.0,120370.0,116626.0
Tuolumne,US-06109,-120.0954221,38.03354,C-IV,October,43009.0,2017.0,2018.0,2017/18,14030.0,4913.0,4624.0
Ventura,US-06111,-119.0838699,34.47326,CalWIN,October,43009.0,2017.0,2018.0,2017/18,235640.0,71633.0,67314.0
Yolo,US-06113,-121.9008022,38.619495,CalWIN,October,43009.0,2017.0,2018.0,2017/18,59169.0,19495.0,17616.0
Yuba,US-06115,-121.499162,39.278915,C-IV,October,43009.0,2017.0,2018.0,2017/18,33069.0,13087.0,12557.0
Statewide,,,,,January,43101.0,2018.0,2018.0,2017/18,13405429.0,4156703.0,3882994.0
Alameda,US-06001,-121.7871814,37.680185,CalWIN,January,43101.0,2018.0,2018.0,2017/18,440863.0,107968.0,100088.0
Alpine,US-06003,-120.0354892,38.6301005,C-IV,January,43101.0,2018.0,2018.0,2017/18,331.0,141.0,136.0
Amador,US-06005,-120.238969,38.46328,C-IV,January,43101.0,2018.0,2018.0,2017/18,8359.0,2985.0,2754.0
Butte,US-06007,-121.5660076,39.723785,C-IV,January,43101.0,2018.0,2018.0,2017/18,85174.0,32083.0,29921.0
Calaveras,US-06009,-120.6039732,38.1711345,C-IV,January,43101.0,2018.0,2018.0,2017/18,12336.0,5098.0,4731.0
Colusa,US-06011,-122.4386143,39.169245,C-IV,January,43101.0,2018.0,2018.0,2017/18,9686.0,1555.0,1509.0
Contra Costa,US-06013,-121.717604,37.888418,CalWIN,January,43101.0,2018.0,2018.0,2017/18,273261.0,64288.0,59648.0
Del Norte,US-06015,-123.719458,41.6908155,C-IV,January,43101.0,2018.0,2018.0,2017/18,12334.0,5253.0,5106.0
El Dorado,US-06017,-120.4259625,38.78496,C-IV,January,43101.0,2018.0,2018.0,2017/18,39061.0,11624.0,10814.0
Fresno,US-06019,-120.862059,36.74633,CalWIN,January,43101.0,2018.0,2018.0,2017/18,490626.0,221997.0,211050.0
Glenn,US-06021,-122.1147288,39.591764,C-IV,January,43101.0,2018.0,2018.0,2017/18,12809.0,3515.0,3427.0
Humboldt,US-06023,-123.959972,40.73356,C-IV,January,43101.0,2018.0,2018.0,2017/18,56746.0,20526.0,19014.0
Imperial,US-06025,-115.058652,33.02615,C-IV,January,43101.0,2018.0,2018.0,2017/18,96701.0,41400.0,39983.0
Inyo,US-06027,-117.7797286,36.626,C-IV,January,43101.0,2018.0,2018.0,2017/18,5854.0,2003.0,1892.0
Kern,US-06029,-118.4426011,35.29441,C-IV,January,43101.0,2018.0,2018.0,2017/18,418571.0,160852.0,154218.0
Kings,US-06031,-119.6135104,36.138775,C-IV,January,43101.0,2018.0,2018.0,2017/18,59027.0,24106.0,23262.0
Lake,US-06033,-122.9624445,39.124455,C-IV,January,43101.0,2018.0,2018.0,2017/18,34382.0,11927.0,11549.0
Lassen,US-06035,-120.2636913,40.446085,C-IV,January,43101.0,2018.0,2018.0,2017/18,8231.0,3131.0,2937.0
Los Angeles,US-06037,-117.9879672,34.26394,LRS,January,43101.0,2018.0,2018.0,2017/18,3978527.0,1123365.0,1043671.0
Madera,US-06039,-119.84174,37.27052,C-IV,January,43101.0,2018.0,2018.0,2017/18,71453.0,27771.0,26957.0
Marin,US-06041,-122.870429,38.068145,C-IV,January,43101.0,2018.0,2018.0,2017/18,48380.0,10013.0,9488.0
Mariposa,US-06043,-119.6495595,37.543615,C-IV,January,43101.0,2018.0,2018.0,2017/18,4993.0,1959.0,1836.0
Mendocino,US-06045,-123.5709822,39.380655,C-IV,January,43101.0,2018.0,2018.0,2017/18,43283.0,11906.0,11403.0
Merced,US-06047,-120.1246993,37.18687,C-IV,January,43101.0,2018.0,2018.0,2017/18,139227.0,54043.0,52387.0
Modoc,US-06049,-120.1993372,41.590546,C-IV,January,43101.0,2018.0,2018.0,2017/18,3312.0,1258.0,1199.0
Mono,US-06051,-118.7402371,38.0878955,C-IV,January,43101.0,2018.0,2018.0,2017/18,3625.0,716.0,633.0
Monterey,US-06053,-120.9044897,36.35433,C-IV,January,43101.0,2018.0,2018.0,2017/18,188940.0,48821.0,47246.0
Napa,US-06055,-122.5128064,38.509635,C-IV,January,43101.0,2018.0,2018.0,2017/18,32421.0,6354.0,6053.0
Nevada,US-06057,-120.3163119,39.266135,C-IV,January,43101.0,2018.0,2018.0,2017/18,26247.0,7229.0,6678.0
Orange,US-06059,-117.8002615,33.66707,CalWIN,January,43101.0,2018.0,2018.0,2017/18,901189.0,234604.0,218289.0
Placer,US-06061,-120.7858989,39.013999,CalWIN,January,43101.0,2018.0,2018.0,2017/18,62556.0,15861.0,13754.0
Plumas,US-06063,-121.1037321,40.0234855,C-IV,January,43101.0,2018.0,2018.0,2017/18,6684.0,2246.0,2012.0
Riverside,US-06065,-115.0250859,33.752845,C-IV,January,43101.0,2018.0,2018.0,2017/18,840665.0,266473.0,242792.0
Sacramento,US-06067,-121.1505311,38.383079,CalWIN,January,43101.0,2018.0,2018.0,2017/18,548974.0,205818.0,192242.0
San Benito,US-06069,-121.2131455,36.5928495,C-IV,January,43101.0,2018.0,2018.0,2017/18,18834.0,4771.0,4611.0
San Bernardino,US-06071,-116.6760973,34.840011,C-IV,January,43101.0,2018.0,2018.0,2017/18,881713.0,352662.0,323859.0
San Diego,US-06073,-116.693716,33.019645,CalWIN,January,43101.0,2018.0,2018.0,2017/18,897595.0,271504.0,248027.0
San Francisco,US-06075,-122.4847727,37.759845,CalWIN,January,43101.0,2018.0,2018.0,2017/18,220516.0,51523.0,47250.0
San Joaquin,US-06077,-120.9449271,37.889845,C-IV,January,43101.0,2018.0,2018.0,2017/18,299582.0,104229.0,100250.0
San Luis Obispo,US-06079,-120.1080592,35.34633,CalWIN,January,43101.0,2018.0,2018.0,2017/18,60600.0,17156.0,15951.0
San Mateo,US-06081,-122.2406398,37.407705,CalWIN,January,43101.0,2018.0,2018.0,2017/18,151830.0,25148.0,23363.0
Santa Barbara,US-06083,-120.0351675,34.743715,CalWIN,January,43101.0,2018.0,2018.0,2017/18,150214.0,41612.0,39110.0
Santa Clara,US-06085,-121.6161794,37.18939,CalWIN,January,43101.0,2018.0,2018.0,2017/18,423641.0,87353.0,83211.0
Santa Cruz,US-06087,-122.0401593,37.06834,CalWIN,January,43101.0,2018.0,2018.0,2017/18,77804.0,26418.0,24581.0
Shasta,US-06089,-122.0883555,40.735175,C-IV,January,43101.0,2018.0,2018.0,2017/18,63861.0,23877.0,22489.0
Sierra,US-06091,-120.0617973,39.58418,C-IV,January,43101.0,2018.0,2018.0,2017/18,856.0,263.0,250.0
Siskiyou,US-06093,-122.5559892,41.5008525,C-IV,January,43101.0,2018.0,2018.0,2017/18,19252.0,6636.0,6373.0
Solano,US-06095,-121.6688337,38.2894915,CalWIN,January,43101.0,2018.0,2018.0,2017/18,121708.0,39803.0,37000.0
Sonoma,US-06097,-122.7518161,38.481733,CalWIN,January,43101.0,2018.0,2018.0,2017/18,125536.0,30534.0,28274.0
Stanislaus,US-06099,-120.8981857,37.606095,C-IV,January,43101.0,2018.0,2018.0,2017/18,252685.0,81352.0,78412.0
Sutter,US-06101,-121.714735,39.02038,C-IV,January,43101.0,2018.0,2018.0,2017/18,42584.0,12517.0,12091.0
Tehama,US-06103,-122.6595518,40.125305,C-IV,January,43101.0,2018.0,2018.0,2017/18,27826.0,9315.0,9014.0
Trinity,US-06105,-123.5069171,40.672495,C-IV,January,43101.0,2018.0,2018.0,2017/18,4910.0,1715.0,1585.0
Tulare,US-06107,-119.0889841,36.266965,CalWIN,January,43101.0,2018.0,2018.0,2017/18,258611.0,121308.0,117670.0
Tuolumne,US-06109,-120.0954221,38.03354,C-IV,January,43101.0,2018.0,2018.0,2017/18,13984.0,4861.0,4573.0
Ventura,US-06111,-119.0838699,34.47326,CalWIN,January,43101.0,2018.0,2018.0,2017/18,233866.0,70739.0,66358.0
Yolo,US-06113,-121.9008022,38.619495,CalWIN,January,43101.0,2018.0,2018.0,2017/18,59417.0,19419.0,17434.0
Yuba,US-06115,-121.499162,39.278915,C-IV,January,43101.0,2018.0,2018.0,2017/18,33176.0,13099.0,12579.0
Statewide,,,,,April,43191.0,2018.0,2018.0,2017/18,13319102.0,4063205.0,3800710.0
Alameda,US-06001,-121.7871814,37.680185,CalWIN,April,43191.0,2018.0,2018.0,2017/18,437874.0,104811.0,97057.0
Alpine,US-06003,-120.0354892,38.6301005,C-IV,April,43191.0,2018.0,2018.0,2017/18,325.0,141.0,135.0
Amador,US-06005,-120.238969,38.46328,C-IV,April,43191.0,2018.0,2018.0,2017/18,8254.0,2850.0,2646.0
Butte,US-06007,-121.5660076,39.723785,C-IV,April,43191.0,2018.0,2018.0,2017/18,85038.0,31714.0,29539.0
Calaveras,US-06009,-120.6039732,38.1711345,C-IV,April,43191.0,2018.0,2018.0,2017/18,12289.0,5030.0,4671.0
Colusa,US-06011,-122.4386143,39.169245,C-IV,April,43191.0,2018.0,2018.0,2017/18,9883.0,1518.0,1477.0
Contra Costa,US-06013,-121.717604,37.888418,CalWIN,April,43191.0,2018.0,2018.0,2017/18,271333.0,62461.0,57944.0
Del Norte,US-06015,-123.719458,41.6908155,C-IV,April,43191.0,2018.0,2018.0,2017/18,12279.0,5092.0,4959.0
El Dorado,US-06017,-120.4259625,38.78496,C-IV,April,43191.0,2018.0,2018.0,2017/18,38575.0,11452.0,10672.0
Fresno,US-06019,-120.862059,36.74633,CalWIN,April,43191.0,2018.0,2018.0,2017/18,487441.0,217619.0,206863.0
Glenn,US-06021,-122.1147288,39.591764,C-IV,April,43191.0,2018.0,2018.0,2017/18,12764.0,3499.0,3394.0
Humboldt,US-06023,-123.959972,40.73356,C-IV,April,43191.0,2018.0,2018.0,2017/18,56624.0,20258.0,18748.0
Imperial,US-06025,-115.058652,33.02615,C-IV,April,43191.0,2018.0,2018.0,2017/18,95872.0,40271.0,38900.0
Inyo,US-06027,-117.7797286,36.626,C-IV,April,43191.0,2018.0,2018.0,2017/18,5895.0,2021.0,1900.0
Kern,US-06029,-118.4426011,35.29441,C-IV,April,43191.0,2018.0,2018.0,2017/18,421970.0,158293.0,151977.0
Kings,US-06031,-119.6135104,36.138775,C-IV,April,43191.0,2018.0,2018.0,2017/18,58935.0,23967.0,23149.0
Lake,US-06033,-122.9624445,39.124455,C-IV,April,43191.0,2018.0,2018.0,2017/18,34419.0,11772.0,11391.0
Lassen,US-06035,-120.2636913,40.446085,C-IV,April,43191.0,2018.0,2018.0,2017/18,8205.0,3027.0,2826.0
Los Angeles,US-06037,-117.9879672,34.26394,LRS,April,43191.0,2018.0,2018.0,2017/18,3959459.0,1101909.0,1027870.0
Madera,US-06039,-119.84174,37.27052,C-IV,April,43191.0,2018.0,2018.0,2017/18,71358.0,27599.0,26767.0
Marin,US-06041,-122.870429,38.068145,C-IV,April,43191.0,2018.0,2018.0,2017/18,47241.0,9954.0,9445.0
Mariposa,US-06043,-119.6495595,37.543615,C-IV,April,43191.0,2018.0,2018.0,2017/18,4942.0,1931.0,1805.0
Mendocino,US-06045,-123.5709822,39.380655,C-IV,April,43191.0,2018.0,2018.0,2017/18,43730.0,11929.0,11437.0
Merced,US-06047,-120.1246993,37.18687,C-IV,April,43191.0,2018.0,2018.0,2017/18,137096.0,53120.0,51471.0
Modoc,US-06049,-120.1993372,41.590546,C-IV,April,43191.0,2018.0,2018.0,2017/18,3303.0,1231.0,1175.0
Mono,US-06051,-118.7402371,38.0878955,C-IV,April,43191.0,2018.0,2018.0,2017/18,3510.0,675.0,589.0
Monterey,US-06053,-120.9044897,36.35433,C-IV,April,43191.0,2018.0,2018.0,2017/18,190787.0,48119.0,46753.0
Napa,US-06055,-122.5128064,38.509635,C-IV,April,43191.0,2018.0,2018.0,2017/18,32288.0,6274.0,5958.0
Nevada,US-06057,-120.3163119,39.266135,C-IV,April,43191.0,2018.0,2018.0,2017/18,26334.0,7242.0,6724.0
Orange,US-06059,-117.8002615,33.66707,CalWIN,April,43191.0,2018.0,2018.0,2017/18,897131.0,226927.0,211295.0
Placer,US-06061,-120.7858989,39.013999,CalWIN,April,43191.0,2018.0,2018.0,2017/18,62032.0,15213.0,13252.0
Plumas,US-06063,-121.1037321,40.0234855,C-IV,April,43191.0,2018.0,2018.0,2017/18,6525.0,2213.0,1996.0
Riverside,US-06065,-115.0250859,33.752845,C-IV,April,43191.0,2018.0,2018.0,2017/18,835524.0,256714.0,234284.0
Sacramento,US-06067,-121.1505311,38.383079,CalWIN,April,43191.0,2018.0,2018.0,2017/18,544497.0,202238.0,189086.0
San Benito,US-06069,-121.2131455,36.5928495,C-IV,April,43191.0,2018.0,2018.0,2017/18,18883.0,4730.0,4569.0
San Bernardino,US-06071,-116.6760973,34.840011,C-IV,April,43191.0,2018.0,2018.0,2017/18,876841.0,343506.0,316004.0
San Diego,US-06073,-116.693716,33.019645,CalWIN,April,43191.0,2018.0,2018.0,2017/18,889617.0,266974.0,243753.0
San Francisco,US-06075,-122.4847727,37.759845,CalWIN,April,43191.0,2018.0,2018.0,2017/18,216168.0,50287.0,46048.0
San Joaquin,US-06077,-120.9449271,37.889845,C-IV,April,43191.0,2018.0,2018.0,2017/18,296600.0,101949.0,97953.0
San Luis Obispo,US-06079,-120.1080592,35.34633,CalWIN,April,43191.0,2018.0,2018.0,2017/18,59677.0,16633.0,15512.0
San Mateo,US-06081,-122.2406398,37.407705,CalWIN,April,43191.0,2018.0,2018.0,2017/18,149746.0,24138.0,22432.0
Santa Barbara,US-06083,-120.0351675,34.743715,CalWIN,April,43191.0,2018.0,2018.0,2017/18,149878.0,41572.0,38852.0
Santa Clara,US-06085,-121.6161794,37.18939,CalWIN,April,43191.0,2018.0,2018.0,2017/18,415151.0,83026.0,78980.0
Santa Cruz,US-06087,-122.0401593,37.06834,CalWIN,April,43191.0,2018.0,2018.0,2017/18,77394.0,26103.0,24130.0
Shasta,US-06089,-122.0883555,40.735175,C-IV,April,43191.0,2018.0,2018.0,2017/18,63963.0,23355.0,22066.0
Sierra,US-06091,-120.0617973,39.58418,C-IV,April,43191.0,2018.0,2018.0,2017/18,833.0,245.0,233.0
Siskiyou,US-06093,-122.5559892,41.5008525,C-IV,April,43191.0,2018.0,2018.0,2017/18,19307.0,6652.0,6394.0
Solano,US-06095,-121.6688337,38.2894915,CalWIN,April,43191.0,2018.0,2018.0,2017/18,120220.0,38674.0,35992.0
Sonoma,US-06097,-122.7518161,38.481733,CalWIN,April,43191.0,2018.0,2018.0,2017/18,123322.0,29663.0,27543.0
Stanislaus,US-06099,-120.8981857,37.606095,C-IV,April,43191.0,2018.0,2018.0,2017/18,248559.0,79285.0,76334.0
Sutter,US-06101,-121.714735,39.02038,C-IV,April,43191.0,2018.0,2018.0,2017/18,42269.0,12189.0,11776.0
Tehama,US-06103,-122.6595518,40.125305,C-IV,April,43191.0,2018.0,2018.0,2017/18,27498.0,9219.0,8913.0
Trinity,US-06105,-123.5069171,40.672495,C-IV,April,43191.0,2018.0,2018.0,2017/18,4879.0,1696.0,1589.0
Tulare,US-06107,-119.0889841,36.266965,CalWIN,April,43191.0,2018.0,2018.0,2017/18,256860.0,118580.0,114959.0
Tuolumne,US-06109,-120.0954221,38.03354,C-IV,April,43191.0,2018.0,2018.0,2017/18,13869.0,4730.0,4463.0
