county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate,consortium,state_fiscal_year,ann_calfresh_hh_sfy_avg,ann_calfresh_hh_cy_avg,ann_calfresh_persons_sfy_avg,ann_calfresh_persons_cy_avg,ann_elderly,ann_children,ann_child_only_hh,ann_esl,ann_wic_calfresh_reachable,ann_calfresh_in_wic,ann_tot_pop,ann_elderly_over60,ann_children_under18,ann_tot_esl_over5,ann_tot_ssi_recipients,unemployment_pct,ann_calfresh_eligibles,federal_fiscal_year,mth_calfresh_hh,mth_calfresh_persons,mth_medical_enrollment,mth_timeliness_30d_pct,mth_timeliness_exp_pct,mth_negative_error_completed_cases,mth_negative_error_pct,mth_active_error_rate_pct,pri_est_frequency,calfresh_persons_cy_avg,calfresh_eligibles,five_yr_est_range,pri_us_census_est_pct,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,qtr_timeliness_exp_pct,qtr_30d_churn_reapps_pct,qtr_90d_churn_reapps_pct,qtr_30d_churn_recerts_pct,qtr_90d_churn_recerts_pct
Shasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.434963385876,21027.0,0.855068927656,,,,,
Shasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.869,0.1637,0.2487,0.1775,0.2002
Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,158.0,306.0,534.0,1.0,\N,\N,\N,0.0613,,,,,,,,,,,,,
Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.383381924198,263.0,0.851132686084,,,,,
Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,1.0,0.0976,0.122,0.1707,0.1951
Siskiyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,2921.0,6527.0,11270.0,0.992,\N,\N,\N,0.0613,,,,,,,,,,,,,
Siskiyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.45171900697,5768.0,0.873939393939,,,,,
Siskiyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9632,0.1311,0.2065,0.116,0.1311
Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2012/13,,,,,,,,,,,,,,,,,,2013.0,20598.0,41065.0,75404.0,0.9357,\N,\N,\N,0.0247,,,,,,,,,,,,,
Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.415651868749,35532.0,0.844512050197,,,,,
Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9621,0.0413,0.158,0.0135,0.0586
Sonoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2012/13,,,,,,,,,,,,,,,,,,2013.0,18765.0,34800.0,73175.0,0.9226,\N,\N,\N,0.0613,,,,,,,,,,,,,
Sonoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.356827718499,29763.0,0.828937473889,,,,,
Sonoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.4675,0.0881,0.188,0.0424,0.0843
Stanislaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,41150.0,90467.0,150599.0,0.9936,\N,\N,\N,0.94,,,,,,,,,,,,,
Stanislaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.397448264331,61804.0,0.756632347,,,,,
Stanislaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9701,0.199,0.2903,0.1423,0.1651
Sutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,5195.0,12460.0,24843.0,0.9574,\N,\N,\N,0.0613,,,,,,,,,,,,,
Sutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.400326855438,11268.0,0.887873296037,,,,,
Sutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9547,0.1633,0.2431,0.1529,0.1639
Tehama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,4211.0,9682.0,17872.0,0.9531,\N,\N,\N,0.0613,,,,,,,,,,,,,
Tehama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.43995231946,8858.0,0.890609290167,,,,,
Tehama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9878,0.1471,0.2072,0.1648,0.1825
Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,767.0,1548.0,2817.0,0.9762,\N,\N,\N,0.0613,,,,,,,,,,,,,
Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.409996933456,1337.0,0.837719298246,,,,,
Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.6729,0.1634,0.232,0.2157,0.2386
Tulare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2012/13,,,,,,,,,,,,,,,,,,2013.0,46458.0,115236.0,185212.0,1.0,\N,\N,\N,0.0489,,,,,,,,,,,,,
Tulare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.516090684785,97681.0,0.831532888968,,,,,
Tulare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9769,0.1912,0.3273,0.1259,0.1803
Tuolumne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,2878.0,5227.0,8593.0,0.951,\N,\N,\N,0.0613,,,,,,,,,,,,,
Tuolumne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.441247672253,4739.0,0.885794392523,,,,,
Tuolumne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9732,0.1476,0.2341,0.1765,0.1949
Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2012/13,,,,,,,,,,,,,,,,,,2013.0,32459.0,67793.0,131828.0,0.993,\N,\N,\N,0.0169,,,,,,,,,,,,,
Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.36562611345,50282.0,0.725748018995,,,,,
Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9531,0.1114,0.2325,0.0706,0.1242
Yolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2012/13,,,,,,,,,,,,,,,,,,2013.0,7901.0,16990.0,33056.0,0.1733,\N,\N,\N,0.0613,,,,,,,,,,,,,
Yolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.396103366756,14577.0,0.835501805468,,,,,
Yolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,CalWIN,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9151,0.115,0.198,0.0639,0.1034
Yuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,5715.0,12913.0,20728.0,1.0,\N,\N,\N,0.0613,,,,,,,,,,,,,
Yuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,2013.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,0.486918918919,11260.0,0.856534307014,,,,,
Yuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,APR,2.0,2013-04-01,C-IV,201213.0,,,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,0.9678,0.1618,0.2301,0.2145,0.2376
California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,n/a,2012/13,,,,,,,,,,,,,,,,,,2013.0,1931074.0,4209125.0,8447392.0,0.9717,\N,\N,\N,0.0298,,,,,,,,,,,,,
Alameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,CalWIN,2012/13,,,,,,,,,,,,,,,,,,2013.0,63117.0,126403.0,276458.0,0.9059,\N,\N,\N,0.046,,,,,,,,,,,,,
Alpine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,84.0,153.0,197.0,1.0,\N,\N,\N,0.0619,,,,,,,,,,,,,
Amador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,1711.0,3287.0,4572.0,0.949,\N,\N,\N,0.0619,,,,,,,,,,,,,
Butte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,14586.0,30003.0,52414.0,0.9563,\N,\N,\N,0.0619,,,,,,,,,,,,,
Calaveras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,2564.0,4978.0,6946.0,1.0,\N,\N,\N,0.0619,,,,,,,,,,,,,
Colusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,729.0,1815.0,4979.0,1.0,\N,\N,\N,0.0619,,,,,,,,,,,,,
Contra Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,CalWIN,2012/13,,,,,,,,,,,,,,,,,,2013.0,33165.0,68770.0,160442.0,0.9558,\N,\N,\N,0.0283,,,,,,,,,,,,,
Del Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,2557.0,5154.0,7924.0,1.0,\N,\N,\N,0.0619,,,,,,,,,,,,,
El Dorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,6479.0,11953.0,19856.0,0.9905,\N,\N,\N,0.0619,,,,,,,,,,,,,
Fresno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,CalWIN,2012/13,,,,,,,,,,,,,,,,,,2013.0,91734.0,220464.0,336558.0,0.9407,\N,\N,\N,0.0047,,,,,,,,,,,,,
Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,1438.0,3579.0,7699.0,1.0,\N,\N,\N,0.0619,,,,,,,,,,,,,
Humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,8541.0,16034.0,28270.0,0.9895,\N,\N,\N,0.0619,,,,,,,,,,,,,
Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,14303.0,36625.0,59949.0,1.0,\N,\N,\N,0.0619,,,,,,,,,,,,,
Inyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,1047.0,2084.0,3677.0,1.0,\N,\N,\N,0.0619,,,,,,,,,,,,,
Kern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,59621.0,145008.0,261885.0,0.9945,\N,\N,\N,0.0282,,,,,,,,,,,,,
Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,10035.0,23811.0,40245.0,0.9978,\N,\N,\N,0.0619,,,,,,,,,,,,,
Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,5173.0,10307.0,18464.0,0.9398,\N,\N,\N,0.0619,,,,,,,,,,,,,
Lassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,1432.0,3010.0,4937.0,0.9362,\N,\N,\N,0.0619,,,,,,,,,,,,,
Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,LRS,2012/13,,,,,,,,,,,,,,,,,,2013.0,549131.0,1133461.0,2629897.0,0.9724,\N,\N,\N,0.0244,,,,,,,,,,,,,
Madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,10718.0,27214.0,50142.0,0.9929,\N,\N,\N,0.0619,,,,,,,,,,,,,
Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,5693.0,9653.0,24907.0,0.9564,\N,\N,\N,0.0619,,,,,,,,,,,,,
Mariposa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,MAY,2.0,2013-05-01,C-IV,2012/13,,,,,,,,,,,,,,,,,,2013.0,920.0,1843.0,2941.0,0.9778,\N,\N,\N,0.0619,,,,,,,,,,,,,
