county,fulldate,year,quarter,month,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,quarter,hispanic_pa,hispanic_na,hispanic_tot,asian_pac_islander_pa,asian_pac_islander_na,asian_pac_islander_tot,other_pa,other_na,other_tot,asian_pac_islander_other_pa,asian_pac_islander_other_na,asian_pac_islander_other_tot,asian_pac_islander_total_pa,asian_pac_islander_total_na,asian_pac_islander_total_tot
Santa Clara,2011-07-01,2011,3.0,JUL,99.0,515.0,614.0,906.0,6979.0,7885.0,35.0,251.0,286.0,60.0,194.0,254.0,52.0,711.0,763.0,9.0,44.0,53.0,212.0,980.0,1192.0,12.0,121.0,133.0,16.0,86.0,102.0,445.0,4324.0,4769.0,65.0,268.0,333.0,0.0,0.0,0.0,586.0,2957.0,3543.0,71.0,257.0,328.0,34.0,107.0,141.0,8.0,40.0,48.0,29.0,110.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,8487.0,9801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164.0,17715.0,23879.0,9140.0,36910.0,46050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164.0,17715.0,23879.0,6164.0,17715.0,23879.0,4022,6.0,,,,,,,,,,,,,,,
Santa Clara,2012-07-01,2012,3.0,JUL,102.0,558.0,660.0,656.0,8300.0,8956.0,18.0,285.0,303.0,36.0,230.0,266.0,38.0,844.0,882.0,7.0,51.0,58.0,152.0,1201.0,1353.0,11.0,143.0,154.0,11.0,86.0,97.0,325.0,5105.0,5430.0,58.0,355.0,413.0,0.0,0.0,0.0,501.0,3053.0,3554.0,42.0,287.0,329.0,20.0,132.0,152.0,4.0,41.0,45.0,18.0,114.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,9648.0,10795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5146.0,19598.0,24744.0,7594.0,41444.0,49038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5146.0,19598.0,24744.0,5146.0,19598.0,24744.0,4024,6.0,,,,,,,,,,,,,,,
Santa Clara,2013-07-01,2013,3.0,JUL,81.0,685.0,766.0,642.0,9427.0,10069.0,26.0,329.0,355.0,25.0,248.0,273.0,35.0,1040.0,1075.0,4.0,61.0,65.0,164.0,1396.0,1560.0,13.0,167.0,180.0,9.0,106.0,115.0,308.0,5691.0,5999.0,58.0,389.0,447.0,0.0,0.0,0.0,459.0,3322.0,3781.0,50.0,298.0,348.0,18.0,111.0,129.0,10.0,61.0,71.0,22.0,126.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,11441.0,12494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657.0,20181.0,24838.0,6942.0,45354.0,52296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657.0,20181.0,24838.0,4657.0,20181.0,24838.0,4026,6.0,,,,,,,,,,,,,,,
Santa Clara,2014-07-01,2014,3.0,JUL,100.0,667.0,767.0,765.0,10559.0,11324.0,27.0,385.0,412.0,37.0,267.0,304.0,50.0,1114.0,1164.0,4.0,59.0,63.0,178.0,1643.0,1821.0,11.0,199.0,210.0,12.0,114.0,126.0,377.0,6313.0,6690.0,69.0,465.0,534.0,0.0,0.0,0.0,444.0,3328.0,3772.0,48.0,316.0,364.0,19.0,142.0,161.0,10.0,44.0,54.0,19.0,130.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.0,12808.0,14085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468.0,20865.0,25333.0,7102.0,48543.0,55645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468.0,20865.0,25333.0,4468.0,20865.0,25333.0,4028,6.0,,,,,,,,,,,,,,,
Santa Clara,2015-07-01,2015,3.0,JUL,67.0,594.0,661.0,558.0,10805.0,11363.0,27.0,428.0,455.0,28.0,233.0,261.0,24.0,1129.0,1153.0,6.0,69.0,75.0,131.0,1708.0,1839.0,11.0,215.0,226.0,9.0,80.0,89.0,277.0,6507.0,6784.0,45.0,436.0,481.0,0.0,0.0,0.0,318.0,3150.0,3468.0,35.0,280.0,315.0,16.0,121.0,137.0,5.0,38.0,43.0,14.0,120.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,1062.0,13664.0,14726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3556.0,21842.0,25398.0,5596.0,50335.0,55931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3556.0,21842.0,25398.0,3556.0,21842.0,25398.0,4030,6.0,,,,,,,,,,,,,,,
Santa Clara,2016-07-01,2016,3.0,JUL,45.0,531.0,576.0,408.0,10605.0,11013.0,13.0,437.0,450.0,15.0,224.0,239.0,20.0,1065.0,1085.0,5.0,76.0,81.0,86.0,1662.0,1748.0,13.0,215.0,228.0,6.0,65.0,71.0,209.0,6424.0,6633.0,41.0,437.0,478.0,0.0,0.0,0.0,233.0,2914.0,3147.0,23.0,226.0,249.0,6.0,88.0,94.0,4.0,36.0,40.0,13.0,102.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,13371.0,14148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936.0,21204.0,24140.0,4422.0,48851.0,53273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936.0,21204.0,24140.0,2936.0,21204.0,24140.0,4032,6.0,,,,,,,,,,,,,,,
Santa Clara,2017-07-01,2017,3.0,JUL,26.0,435.0,461.0,312.0,9701.0,10013.0,23.0,407.0,430.0,7.0,202.0,209.0,16.0,995.0,1011.0,4.0,78.0,82.0,55.0,1482.0,1537.0,9.0,225.0,234.0,5.0,55.0,60.0,161.0,5898.0,6059.0,32.0,359.0,391.0,0.0,0.0,0.0,229.0,2514.0,2743.0,25.0,215.0,240.0,6.0,82.0,88.0,4.0,38.0,42.0,15.0,95.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,12246.0,12919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411.0,18189.0,20600.0,3676.0,43300.0,46976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411.0,18189.0,20600.0,2411.0,18189.0,20600.0,4034,6.0,,,,,,,,,,,,,,,
Santa Cruz,2002-07-01,2002,3.0,JUL,3.0,7.0,10.0,,,,0.0,1.0,1.0,5.0,10.0,15.0,0.0,4.0,4.0,0.0,1.0,1.0,3.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,25.0,40.0,65.0,,,,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,,538.0,919.0,1457.0,,,,,,,,,,,,,,,,,,,1223.0,1805.0,3028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,6.0,640.0,809.0,1449.0,8.0,22.0,30.0,6.0,5.0,11.0,2.0,2.0,4.0,8.0,22.0,30.0
Santa Cruz,2003-07-01,2003,3.0,JUL,1.0,3.0,4.0,,,,0.0,0.0,0.0,5.0,10.0,15.0,1.0,8.0,9.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,,,,,,,32.0,56.0,88.0,,,,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,,,,,,,644.0,1159.0,1803.0,,,,,,,,,,,,,,,,,,,1417.0,2243.0,3660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006,6.0,720.0,989.0,1709.0,11.0,31.0,42.0,9.0,0.0,9.0,2.0,5.0,7.0,11.0,31.0,42.0
Santa Cruz,2004-07-01,2004,3.0,JUL,6.0,10.0,16.0,,,,0.0,0.0,0.0,10.0,6.0,16.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,5.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,,,,,,,64.0,76.0,140.0,,,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,,,,,,,708.0,1225.0,1933.0,,,,,,,,,,,,,,,,,,,1524.0,2612.0,4136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008,6.0,723.0,1277.0,2000.0,19.0,19.0,38.0,0.0,0.0,0.0,1.0,1.0,2.0,19.0,19.0,38.0
Santa Cruz,2005-07-01,2005,3.0,JUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010,6.0,,,,,,,,,,,,,,,
Santa Cruz,2006-07-01,2006,3.0,JUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4012,6.0,,,,,,,,,,,,,,,
Santa Cruz,2007-07-01,2007,3.0,JUL,14.0,62.0,76.0,11.0,72.0,83.0,2.0,3.0,5.0,0.0,2.0,2.0,0.0,27.0,27.0,2.0,5.0,7.0,2.0,22.0,24.0,0.0,4.0,4.0,0.0,1.0,1.0,4.0,4.0,8.0,1.0,4.0,5.0,0.0,0.0,0.0,39.0,96.0,135.0,1.0,13.0,14.0,1.0,7.0,8.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,541.0,1768.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,2217.0,3044.0,1433.0,4228.0,5661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,2224.0,3051.0,827.0,2224.0,3051.0,4014,6.0,,,,,,,,,,,,,,,
Santa Cruz,2008-07-01,2008,3.0,JUL,18.0,82.0,100.0,8.0,71.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,1.0,5.0,6.0,2.0,22.0,24.0,1.0,5.0,6.0,1.0,5.0,6.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,109.0,139.0,0.0,12.0,12.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2003.0,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,2440.0,3227.0,0.0,0.0,0.0,1323.0,4717.0,6040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,2443.0,3230.0,0.0,0.0,0.0,787.0,2443.0,3230.0,4016,6.0,,,,,,,,,,,,,,,
Santa Cruz,2009-07-01,2009,3.0,JUL,10.0,60.0,70.0,26.0,158.0,184.0,1.0,5.0,6.0,0.0,3.0,3.0,1.0,20.0,21.0,1.0,5.0,6.0,4.0,27.0,31.0,1.0,1.0,2.0,1.0,5.0,6.0,4.0,7.0,11.0,0.0,0.0,0.0,13.0,85.0,98.0,25.0,139.0,164.0,12.0,54.0,66.0,4.0,13.0,17.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,8.0,9.0,6.0,28.0,34.0,419.0,2536.0,2955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,3260.0,4279.0,10.0,65.0,75.0,1521.0,6272.0,7793.0,8.0,48.0,56.0,24.0,142.0,166.0,1.0,5.0,6.0,0.0,3.0,3.0,1.0,20.0,21.0,1.0,5.0,6.0,3.0,24.0,27.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,7.0,11.0,0.0,0.0,0.0,12.0,76.0,88.0,24.0,129.0,153.0,12.0,36.0,48.0,4.0,7.0,11.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,7.0,8.0,6.0,19.0,25.0,390.0,2426.0,2816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,2887.0,3356.0,10.0,65.0,75.0,937.0,5733.0,6670.0,4018,6.0,,,,,,,,,,,,,,,
Santa Cruz,2010-07-01,2010,3.0,JUL,22.0,85.0,107.0,17.0,117.0,134.0,2.0,6.0,8.0,0.0,4.0,4.0,2.0,27.0,29.0,1.0,9.0,10.0,6.0,49.0,55.0,0.0,6.0,6.0,2.0,5.0,7.0,4.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,207.0,247.0,5.0,34.0,39.0,2.0,15.0,17.0,1.0,2.0,3.0,0.0,4.0,4.0,2.0,13.0,15.0,0.0,0.0,0.0,533.0,3483.0,4016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,3680.0,4552.0,0.0,0.0,0.0,1489.0,7606.0,9095.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,487.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,3675.0,4547.0,0.0,0.0,0.0,946.0,4163.0,5109.0,4020,6.0,,,,,,,,,,,,,,,
Santa Cruz,2011-07-01,2011,3.0,JUL,20.0,101.0,121.0,14.0,101.0,115.0,2.0,5.0,7.0,0.0,5.0,5.0,3.0,24.0,27.0,2.0,10.0,12.0,5.0,40.0,45.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,193.0,218.0,9.0,37.0,46.0,4.0,11.0,15.0,0.0,2.0,2.0,0.0,3.0,3.0,4.0,18.0,22.0,1.0,3.0,4.0,461.0,3689.0,4150.0,13.0,72.0,85.0,3.0,5.0,8.0,10.0,34.0,44.0,6.0,21.0,27.0,975.0,4037.0,5012.0,31.0,260.0,291.0,1567.0,8550.0,10117.0,12.0,70.0,82.0,11.0,91.0,102.0,2.0,5.0,7.0,0.0,5.0,5.0,3.0,24.0,27.0,2.0,8.0,10.0,2.0,35.0,37.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,181.0,202.0,6.0,21.0,27.0,2.0,4.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,10.0,13.0,1.0,3.0,4.0,408.0,3431.0,3839.0,9.0,62.0,71.0,1.0,5.0,6.0,7.0,32.0,39.0,4.0,18.0,22.0,8.0,45.0,53.0,15.0,133.0,148.0,502.0,4089.0,4591.0,4022,6.0,,,,,,,,,,,,,,,
Santa Cruz,2012-07-01,2012,3.0,JUL,20.0,110.0,130.0,16.0,140.0,156.0,1.0,7.0,8.0,0.0,4.0,4.0,1.0,29.0,30.0,2.0,14.0,16.0,8.0,53.0,61.0,2.0,7.0,9.0,1.0,7.0,8.0,1.0,14.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,26.0,221.0,247.0,8.0,60.0,68.0,2.0,15.0,17.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,36.0,39.0,3.0,5.0,8.0,415.0,4457.0,4872.0,13.0,81.0,94.0,2.0,14.0,16.0,8.0,56.0,64.0,5.0,29.0,34.0,763.0,4447.0,5210.0,25.0,68.0,93.0,1301.0,9683.0,10984.0,15.0,71.0,86.0,11.0,120.0,131.0,1.0,7.0,8.0,0.0,4.0,4.0,1.0,29.0,30.0,2.0,11.0,13.0,4.0,43.0,47.0,2.0,7.0,9.0,0.0,2.0,2.0,1.0,14.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,25.0,204.0,229.0,6.0,41.0,47.0,1.0,10.0,11.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,23.0,25.0,3.0,5.0,8.0,365.0,4029.0,4394.0,11.0,70.0,81.0,0.0,11.0,11.0,5.0,52.0,57.0,3.0,26.0,29.0,7.0,53.0,60.0,25.0,68.0,93.0,473.0,4745.0,5218.0,4024,6.0,,,,,,,,,,,,,,,
Santa Cruz,2013-07-01,2013,3.0,JUL,20.0,133.0,153.0,15.0,162.0,177.0,2.0,6.0,8.0,1.0,4.0,5.0,1.0,32.0,33.0,3.0,17.0,20.0,5.0,64.0,69.0,1.0,4.0,5.0,0.0,17.0,17.0,1.0,14.0,15.0,0.0,0.0,0.0,1.0,4.0,5.0,31.0,197.0,228.0,8.0,110.0,118.0,3.0,43.0,46.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,59.0,63.0,1.0,4.0,5.0,429.0,4842.0,5271.0,13.0,93.0,106.0,2.0,9.0,11.0,5.0,49.0,54.0,3.0,23.0,26.0,729.0,4425.0,5154.0,12.0,331.0,343.0,1267.0,10374.0,11641.0,15.0,94.0,109.0,15.0,133.0,148.0,2.0,6.0,8.0,1.0,4.0,5.0,1.0,32.0,33.0,3.0,14.0,17.0,5.0,51.0,56.0,1.0,4.0,5.0,0.0,4.0,4.0,1.0,14.0,15.0,0.0,0.0,0.0,1.0,4.0,5.0,28.0,184.0,212.0,5.0,38.0,43.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,22.0,25.0,1.0,4.0,5.0,352.0,4258.0,4610.0,12.0,73.0,85.0,0.0,7.0,7.0,4.0,44.0,48.0,3.0,18.0,21.0,7.0,53.0,60.0,12.0,248.0,260.0,453.0,5150.0,5603.0,4026,6.0,,,,,,,,,,,,,,,
